ds,yhat,yhat_lower,yhat_upper,port,metric,metric_label,is_forecast,observed_latest_ds,ym
2022-09-01T00:00:00Z,0.1343589514069283,0.12520377211713785,0.144147004884689,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202209
2022-10-01T00:00:00Z,0.13159242260931894,0.12306936026447939,0.1410636181006802,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202210
2022-11-01T00:00:00Z,0.13566095278436902,0.1261171307349847,0.14480199932261373,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202211
2022-12-01T00:00:00Z,0.12934822320127898,0.1197834365856938,0.13813546495561657,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202212
2023-01-01T00:00:00Z,0.14037847486883842,0.13042174528998,0.15022720143154095,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202301
2023-02-01T00:00:00Z,0.13397424740147681,0.12460902810680752,0.14415538933485403,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202302
2023-03-01T00:00:00Z,0.14326963427915548,0.1343908927234345,0.15294282255307712,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202303
2023-04-01T00:00:00Z,0.13891174608624776,0.12967951050233398,0.1477540231987771,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202304
2023-05-01T00:00:00Z,0.13578122789937838,0.12677427336584948,0.14589535236181708,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202305
2023-06-01T00:00:00Z,0.12738927067499267,0.11822459160388052,0.1368337844959596,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202306
2023-07-01T00:00:00Z,0.12927312104318084,0.11959514602904273,0.13833733943736634,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202307
2023-08-01T00:00:00Z,0.14085522662738414,0.13164537300984702,0.15001174880489856,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202308
2023-09-01T00:00:00Z,0.1385992362667082,0.12893229953548319,0.1476435722336755,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202309
2023-10-01T00:00:00Z,0.13846191874373123,0.12912152695606952,0.14862794368018892,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202310
2023-11-01T00:00:00Z,0.14127214692121748,0.1314524489530686,0.15086903846582234,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202311
2023-12-01T00:00:00Z,0.13604859057434213,0.12677084746684944,0.145137916115618,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202312
2024-01-01T00:00:00Z,0.14914731489687086,0.13984140669719305,0.15866015081307475,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202401
2024-02-01T00:00:00Z,0.13343816922455629,0.12361390259108664,0.14315103545933117,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202402
2024-03-01T00:00:00Z,0.13617244707632103,0.12695772029686242,0.14550506449149192,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202403
2024-04-01T00:00:00Z,0.1385398857182808,0.12872262708062257,0.1479173692704573,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202404
2024-05-01T00:00:00Z,0.14130091575235978,0.13235088454685118,0.15090351907927685,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202405
2024-06-01T00:00:00Z,0.15257230279224474,0.1438962426405315,0.16220238054306346,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202406
2024-07-01T00:00:00Z,0.14386502349592287,0.1338428276164391,0.15339842502911794,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202407
2024-08-01T00:00:00Z,0.14481799279093954,0.13498801758726298,0.15395649183862606,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202408
2024-09-01T00:00:00Z,0.1505523083389142,0.1411194487630254,0.15964662388399997,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202409
2024-10-01T00:00:00Z,0.1442925923851122,0.13518608164297674,0.15353388933703926,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202410
2024-11-01T00:00:00Z,0.1526641367135533,0.14370348634109179,0.16200836228654666,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202411
2024-12-01T00:00:00Z,0.14602562499921265,0.13684067412654025,0.15566894990733177,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202412
2025-01-01T00:00:00Z,0.15451220958040768,0.1443683509963392,0.1642930453677998,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202501
2025-02-01T00:00:00Z,0.1690123875884429,0.1595123672337166,0.17865851140653508,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202502
2025-03-01T00:00:00Z,0.15190585725737754,0.1424871706711603,0.16171521775154715,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202503
2025-04-01T00:00:00Z,0.15241985302788003,0.14244106112254334,0.16232149085462982,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202504
2025-05-01T00:00:00Z,0.15351610221071338,0.14425734113940936,0.16341260635158963,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202505
2025-06-01T00:00:00Z,0.15836135717223979,0.14874149381743204,0.16759351618330023,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202506
2025-07-01T00:00:00Z,0.1532298241059183,0.14419021206301688,0.16287827357941884,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202507
2025-08-01T00:00:00Z,0.15777797270010613,0.14858937084498067,0.16692113105740414,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202508
2025-09-01T00:00:00Z,0.1608892797361256,0.15155125828779137,0.1702336544081148,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202509
2025-10-01T00:00:00Z,0.15668416097447924,0.1469527263546845,0.1657044414879801,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202510
2025-11-01T00:00:00Z,0.16322972575679065,0.15420123667835192,0.17283939968934856,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202511
2025-12-01T00:00:00Z,0.1570486927966786,0.147285212719606,0.16712825174396417,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202512
2026-01-01T00:00:00Z,0.16716531216151193,0.15816739819231404,0.17651215706959755,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202601
2026-02-01T00:00:00Z,0.17145775574098873,0.16217582440763886,0.1804868688339812,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202602
2026-03-01T00:00:00Z,0.16778140577972664,0.15871514816457086,0.17695261283519761,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202603
2026-04-01T00:00:00Z,0.16626163244661224,0.15761881330678745,0.17538480261888856,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202604
2026-05-01T00:00:00Z,0.1655937855641377,0.15636948507163143,0.17496436317106595,高雄港,empty_share_count,空櫃占比,TRUE,2026-04-01,202605
2026-06-01T00:00:00Z,0.16408997827100377,0.15501406341409793,0.1734327631549777,高雄港,empty_share_count,空櫃占比,TRUE,2026-04-01,202606
2026-07-01T00:00:00Z,0.162691029048851,0.1533459606696388,0.17287772341760485,高雄港,empty_share_count,空櫃占比,TRUE,2026-04-01,202607
2026-08-01T00:00:00Z,0.17078582018249397,0.16116570393903829,0.17961455316938948,高雄港,empty_share_count,空櫃占比,TRUE,2026-04-01,202608
2026-09-01T00:00:00Z,0.1712353375156864,0.1618431568084218,0.18017165919882605,高雄港,empty_share_count,空櫃占比,TRUE,2026-04-01,202609
2026-10-01T00:00:00Z,0.1690733417245533,0.1593902539416457,0.1781622356593076,高雄港,empty_share_count,空櫃占比,TRUE,2026-04-01,202610
2026-11-01T00:00:00Z,0.17376655600634489,0.16414752692993373,0.18269320761712973,高雄港,empty_share_count,空櫃占比,TRUE,2026-04-01,202611
2026-12-01T00:00:00Z,0.16805835942708264,0.15921212067613905,0.17804975429516112,高雄港,empty_share_count,空櫃占比,TRUE,2026-04-01,202612
2021-01-01T00:00:00Z,474762.44693599985,457134.6904561143,492863.3505490793,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202101
2021-02-01T00:00:00Z,411542.50266414334,393851.613964964,429157.6210804635,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202102
2021-03-01T00:00:00Z,492154.05864204344,474739.82548925985,510284.46244819084,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202103
2021-04-01T00:00:00Z,462056.88410126686,445800.1123915746,479222.7361110464,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202104
2021-05-01T00:00:00Z,476501.20844072115,459132.77787912777,492348.7891335903,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202105
2021-06-01T00:00:00Z,476834.3156945794,459545.2616885134,494018.1907168522,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202106
2021-07-01T00:00:00Z,456929.506180648,439561.43079067516,473532.9485409242,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202107
2021-08-01T00:00:00Z,478030.53475617664,461943.17197786266,496446.6481644015,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202108
2021-09-01T00:00:00Z,443734.0754855038,426487.23381290154,461322.52060376806,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202109
2021-10-01T00:00:00Z,436792.65938908246,419966.68946868525,454192.66941922583,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202110
2021-11-01T00:00:00Z,445094.72957858775,427168.08717028785,463327.2531283811,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202111
2021-12-01T00:00:00Z,465471.3769821414,448276.891087725,483853.17424132477,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202112
2022-01-01T00:00:00Z,442890.56201394845,426112.9238480699,460178.81359413156,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202201
2022-02-01T00:00:00Z,393222.41833056597,376878.00793899334,410429.7343144761,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202202
2022-03-01T00:00:00Z,464984.31930914224,447529.9473407356,482111.5934955976,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202203
2022-04-01T00:00:00Z,434953.18005165865,418552.7902888035,452590.0139817396,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202204
2022-05-01T00:00:00Z,453548.68711697834,435864.72872825584,471419.70922927913,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202205
2022-06-01T00:00:00Z,447606.235398191,430114.8222943052,465678.3454132225,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202206
2022-07-01T00:00:00Z,432492.6776729783,415873.7590738166,450081.2665019142,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202207
2022-08-01T00:00:00Z,442667.9204565277,425443.54059405124,460265.2881538082,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202208
2022-09-01T00:00:00Z,423206.8177480238,406178.614986242,439957.20018262276,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202209
2022-10-01T00:00:00Z,418607.47636677505,401695.16150028346,435217.8132932838,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202210
2022-11-01T00:00:00Z,418604.90892239864,401863.5360602033,435099.15062875533,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202211
2022-12-01T00:00:00Z,432458.4644368652,415112.4335776119,449876.6511086976,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202212
2023-01-01T00:00:00Z,411223.906735175,394411.68587250373,428577.5044630634,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202301
2023-02-01T00:00:00Z,376388.1885059005,358091.0194677741,393859.304265966,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202302
2023-03-01T00:00:00Z,440251.8074159276,423944.6498274176,457123.6424306022,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202303
2023-04-01T00:00:00Z,411745.757715631,394259.73108938965,429999.87226714997,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202304
2023-05-01T00:00:00Z,435715.5882436295,417448.51519014064,452101.4620642462,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202305
2023-06-01T00:00:00Z,424837.475784486,408140.89630872186,441807.00904202944,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202306
2023-07-01T00:00:00Z,415822.7921847437,399557.32560169033,434050.41383685084,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202307
2023-08-01T00:00:00Z,416570.3096086951,398788.1192675769,434252.0651325442,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202308
2023-09-01T00:00:00Z,413413.7829454499,395939.2527452359,430871.0749839656,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202309
2023-10-01T00:00:00Z,412117.45464318385,393142.051120153,428653.3130975258,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202310
2023-11-01T00:00:00Z,405004.4104675927,387283.763993122,421581.20602046273,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202311
2023-12-01T00:00:00Z,413799.90495823266,397467.7592802704,432403.29657766846,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202312
2024-01-01T00:00:00Z,395532.82623175724,379057.47552371764,412770.2466720453,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202401
2024-02-01T00:00:00Z,374128.1305089318,356913.4998233911,392337.8168979789,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202402
2024-03-01T00:00:00Z,433307.98918343015,414400.74923372414,450983.13298474916,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202403
2024-04-01T00:00:00Z,404602.21855843643,386906.4878370377,421233.5021247761,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202404
2024-05-01T00:00:00Z,416121.12808098766,397444.2563880142,433120.348221577,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202405
2024-06-01T00:00:00Z,424053.89374803344,406563.64969458873,440797.3651216463,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202406
2024-07-01T00:00:00Z,400656.5800011348,383914.4457065329,418108.87630096107,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202407
2024-08-01T00:00:00Z,434161.2274629281,417080.5030686408,451528.57472868904,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202408
2024-09-01T00:00:00Z,386500.35716842976,369450.9333457861,403903.8419350147,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202409
2024-10-01T00:00:00Z,377702.8666762479,359259.3540877402,394043.3436566017,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202410
2024-11-01T00:00:00Z,394997.56750053214,377747.3051469697,411588.78095861635,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202411
2024-12-01T00:00:00Z,422874.9453677851,404511.44925384293,439058.36578723724,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202412
2025-01-01T00:00:00Z,400079.25486879173,382115.47811155877,418655.7106779091,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202501
2025-02-01T00:00:00Z,337701.45412854943,320856.38927352766,353758.2674252061,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202502
2025-03-01T00:00:00Z,419073.65587694943,401103.9028920137,436448.17416164395,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202503
2025-04-01T00:00:00Z,389817.9407383949,372499.73348681035,407700.8288736339,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202504
2025-05-01T00:00:00Z,405076.58062827896,387278.7178289698,423353.08335557877,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202505
2025-06-01T00:00:00Z,406251.14728955424,389609.7865862436,423847.488034447,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202506
2025-07-01T00:00:00Z,387160.6533311539,370406.3386541785,406262.1893287342,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202507
2025-08-01T00:00:00Z,409103.141313734,391718.42858767917,426194.78333111416,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202508
2025-09-01T00:00:00Z,375648.14144998085,358933.8475845875,392648.5579985084,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202509
2025-10-01T00:00:00Z,369521.0409074102,351488.255664775,386623.79635106685,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202510
2025-11-01T00:00:00Z,378664.57050254196,362273.431019928,396221.6692198517,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202511
2025-12-01T00:00:00Z,399855.53346667514,382800.70285241475,417247.06589499256,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202512
2026-01-01T00:00:00Z,378116.17791100545,360578.39189854276,395830.9345030523,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202601
2026-02-01T00:00:00Z,329289.4936378689,312757.5090156396,345911.47790654935,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202602
2026-03-01T00:00:00Z,401811.4224708598,384418.16243510676,419110.80849691556,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202603
2026-04-01T00:00:00Z,372621.74263003643,354337.9778652106,389752.46079045365,高雄港,full_container_count,實櫃個數,FALSE,2026-04-01,202604
2026-05-01T00:00:00Z,392031.5652597453,374356.87488272664,409279.16579798865,高雄港,full_container_count,實櫃個數,TRUE,2026-04-01,202605
2026-06-01T00:00:00Z,386930.57295738003,369509.21320774424,404740.0242390141,高雄港,full_container_count,實櫃個數,TRUE,2026-04-01,202606
2026-07-01T00:00:00Z,372631.3307963769,355224.7414894998,390462.69686930487,高雄港,full_container_count,實櫃個數,TRUE,2026-04-01,202607
2026-08-01T00:00:00Z,383648.03299216507,367073.37274048326,401299.64127591933,高雄港,full_container_count,實櫃個數,TRUE,2026-04-01,202608
2026-09-01T00:00:00Z,365028.38969584205,345942.0477687063,383136.401378584,高雄港,full_container_count,實櫃個數,TRUE,2026-04-01,202609
2026-10-01T00:00:00Z,361243.3573350903,345382.319258529,378963.7705079029,高雄港,full_container_count,實櫃個數,TRUE,2026-04-01,202610
2026-11-01T00:00:00Z,362082.24254533416,345193.92722848034,378707.9519590101,高雄港,full_container_count,實櫃個數,TRUE,2026-04-01,202611
2026-12-01T00:00:00Z,376748.53590965905,359754.7231000278,393824.8937916722,高雄港,full_container_count,實櫃個數,TRUE,2026-04-01,202612
2021-01-01T00:00:00Z,547416.8322221221,527783.9129201873,567087.5072060759,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202101
2021-02-01T00:00:00Z,480909.3386660909,461636.8247435953,500379.63030431553,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202102
2021-03-01T00:00:00Z,565347.9422658969,545764.9785928719,584675.1346668224,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202103
2021-04-01T00:00:00Z,530110.2371927727,509621.584629297,549259.7531135748,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202104
2021-05-01T00:00:00Z,546938.3815467082,525960.3686854602,568432.5391248724,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202105
2021-06-01T00:00:00Z,549718.2607713821,530800.9801722453,568638.9710597445,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202106
2021-07-01T00:00:00Z,523029.6342309671,504072.5516284333,543040.7922902601,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202107
2021-08-01T00:00:00Z,549891.5857558713,529663.4162523014,568680.0325064333,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202108
2021-09-01T00:00:00Z,510935.9896436024,491831.7725359824,531235.272766209,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202109
2021-10-01T00:00:00Z,500198.3796833888,480704.6530945136,519138.42302018835,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202110
2021-11-01T00:00:00Z,513154.0769960218,494587.12391894683,532054.4786295481,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202111
2021-12-01T00:00:00Z,533256.0862707668,513631.3278481244,554170.1926579048,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202112
2022-01-01T00:00:00Z,511781.6698161117,490549.1368865259,531793.8331505072,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202201
2022-02-01T00:00:00Z,455606.9746926178,436604.4677756887,473531.32204707956,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202202
2022-03-01T00:00:00Z,536969.3692041815,517834.5495363801,556211.4411282548,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202203
2022-04-01T00:00:00Z,500732.89766023605,482650.367908008,520408.2324265346,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202204
2022-05-01T00:00:00Z,521238.7100804137,501605.8369400146,541477.2882538826,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202205
2022-06-01T00:00:00Z,513177.5664397213,492860.67301650235,531466.5456393757,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202206
2022-07-01T00:00:00Z,494498.81132411724,475085.9378232814,514662.13193852705,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202207
2022-08-01T00:00:00Z,510319.8134355516,490092.3390179288,529104.5542302623,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202208
2022-09-01T00:00:00Z,487267.53530877136,466896.5552461278,508041.9795726269,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202209
2022-10-01T00:00:00Z,480452.8961319823,461182.7620746062,499168.6568101111,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202210
2022-11-01T00:00:00Z,482676.70134662424,461325.6662673374,501934.2403222897,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202211
2022-12-01T00:00:00Z,495074.5221549148,475023.0011781198,515176.45574162237,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202212
2023-01-01T00:00:00Z,476341.99205836566,457968.77734982606,495462.35552195396,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202301
2023-02-01T00:00:00Z,432545.66566794465,411663.8918234325,452289.7424612787,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202302
2023-03-01T00:00:00Z,512430.5747089239,494272.14270767756,532271.0592215566,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202303
2023-04-01T00:00:00Z,477280.9263922206,457786.5437826205,497169.64766217285,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202304
2023-05-01T00:00:00Z,503308.9768242039,484124.78344530304,523235.7474637701,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202305
2023-06-01T00:00:00Z,486507.5302201868,466087.65754896426,505558.99644963164,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202306
2023-07-01T00:00:00Z,477915.5463649979,457633.16625121824,498889.11016016867,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202307
2023-08-01T00:00:00Z,484898.51857097045,466290.7527908253,505192.48776243284,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202308
2023-09-01T00:00:00Z,479933.2491819239,458870.26054225274,498872.1057836659,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202309
2023-10-01T00:00:00Z,478620.9935056075,458108.60519191134,498237.6061571313,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202310
2023-11-01T00:00:00Z,471971.4589617326,450861.1334730493,490103.95754298323,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202311
2023-12-01T00:00:00Z,478858.6191679623,458958.29662465287,498904.2613459948,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202312
2024-01-01T00:00:00Z,465201.1975621786,446014.54769139504,487281.9298075504,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202401
2024-02-01T00:00:00Z,431751.67417989264,411374.70376269787,450861.34586886206,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202402
2024-03-01T00:00:00Z,502058.29739392677,481265.83980443206,522282.32678543293,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202403
2024-04-01T00:00:00Z,469909.85379965836,450130.2458146772,488770.477488815,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202404
2024-05-01T00:00:00Z,484911.7917589299,465104.5383340393,503889.9271437889,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202405
2024-06-01T00:00:00Z,500622.3482485216,480404.0598641285,521660.82127228304,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202406
2024-07-01T00:00:00Z,468003.57239561225,448127.58955134737,488044.23457641096,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202407
2024-08-01T00:00:00Z,508097.0321530397,489033.4412336543,527525.7907602845,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202408
2024-09-01T00:00:00Z,455432.03188419505,436526.1285733416,476760.2284913543,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202409
2024-10-01T00:00:00Z,442346.8660938718,422868.096120744,461232.1248313729,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202410
2024-11-01T00:00:00Z,467869.1191319821,448665.91435952095,487155.5483193197,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202411
2024-12-01T00:00:00Z,497097.47337645246,478302.0368857095,517466.4416005451,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202412
2025-01-01T00:00:00Z,474433.6105159521,455735.6455702062,494688.0771241777,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202501
2025-02-01T00:00:00Z,409178.0745290321,389435.7300063807,429088.2149425709,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202502
2025-03-01T00:00:00Z,494747.4785138668,474667.6437919711,513170.3071632213,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202503
2025-04-01T00:00:00Z,460756.6439686269,440313.34478419466,480276.3875531756,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202504
2025-05-01T00:00:00Z,478791.43722035084,459403.0095137937,498240.3516880306,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202505
2025-06-01T00:00:00Z,482818.1869787652,462872.1996941675,501752.33739344846,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202506
2025-07-01T00:00:00Z,457336.2093419536,436829.8183604175,476247.5309682325,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202507
2025-08-01T00:00:00Z,485445.03141302377,465634.943649568,506433.1129887862,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202508
2025-09-01T00:00:00Z,447736.30584677344,428414.1096194884,468104.7612539753,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202509
2025-10-01T00:00:00Z,438205.3448169672,419173.0367681631,458455.4575180523,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202510
2025-11-01T00:00:00Z,452407.9126909586,433637.64526205586,471263.9340679664,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202511
2025-12-01T00:00:00Z,473716.5709088639,453827.7154762935,493647.646623061,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202512
2026-01-01T00:00:00Z,453489.0250287137,432471.7434991185,472331.08032344247,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202601
2026-02-01T00:00:00Z,398561.20048164256,379334.47634982096,419729.2043745754,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202602
2026-03-01T00:00:00Z,481049.80067513103,462812.14587370364,502065.7526830681,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202603
2026-04-01T00:00:00Z,446060.1997176059,427347.6881265667,465760.76679331367,高雄港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202604
2026-05-01T00:00:00Z,467772.6610921961,448744.5492341162,486103.3289727169,高雄港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202605
